Channel name,X,Y,Z
0.0599413999999853,-10.43436067,4.945889051,5.201047254
0.0605468999999914,2.4667426,-3.91578627,-9.626012124
0.0611523999999974,3.721866807,6.423066053,2.585525568
0.0617577999999809,-6.84029079,-6.305639793,-0.261226857
0.062363299999987,6.869937351,2.131706813,-0.792329366
0.062968799999993,-2.258650958,8.873587489,5.340239325
0.0635741999999766,2.616958441,-13.95985032,-3.418236738
0.064179700000011,-2.753626325,3.430809047,1.109086855
0.0647851999999886,-6.196119916,-0.60019818,0.816735755
0.0653906000000006,12.00063025,2.45099337,-3.812892817
0.0659960999999782,-8.649229626,-0.136926443,2.575259258
0.0666015999999842,0.785458887,-6.147440989,-0.826232067
0.0672069999999962,5.856178823,15.19021499,2.031383548
0.0678125000000022,-3.504025307,-9.083999073,0.587534402
0.0684179999999798,2.205083611,-2.858893454,-3.417401108
0.0690234999999859,-6.722272156,3.281739319,3.077234095
0.0696288999999978,5.119724406,-0.547850438,-9.263706861
0.0702344000000039,4.278288956,5.704873526,0.031959873
0.0708398999999815,-6.633503097,-8.291502798,-0.374275649
0.0714452999999935,4.992522766,8.269797312,-0.450795476
0.0720507999999995,-1.045133704,2.231433305,1.943403654
0.0726562999999771,-0.468304875,-12.53629219,-3.13889759
0.0732616999999891,-4.894060345,5.929402582,2.133091648
0.0738671999999951,-1.542943332,-3.24404803,-3.059632122
0.0744727000000011,8.888498141,5.663272672,-5.688762638
0.0750780999999847,-5.924030846,-3.585406152,1.427939362
0.0756835999999907,0.599871467,-1.810783041,-2.579144911
0.0762890999999967,2.271291951,12.62402007,4.65144151
0.0768944999999803,0.881937136,-11.2494391,-4.586089256
0.0774999999999863,-1.317902997,-1.022215735,0.024797331
0.0781054999999923,-8.622814312,4.921737444,1.674450191
0.0787109999999984,8.9212622,1.8713548,-8.498866722
0.0793163999999819,-1.113496083,2.180356701,3.001072396
0.079921899999988,-2.082246544,-6.650117979,-3.423250518
0.080527399999994,2.952761702,10.71292304,3.00011739
0.0811327999999775,-1.458595721,-0.414496588,1.386038489
0.0817382999999836,3.767895209,-11.42312267,-5.775906902
0.0823437999999896,-8.353672874,5.997119528,5.88841256
0.0829492000000016,-2.761108774,-4.367155539,-6.018836461
0.0835546999999792,8.077445971,5.360279783,0.68291559
0.0841601999999852,-6.847659869,-6.37670792,-0.48708569
0.0847655999999972,2.62682167,2.870930883,0.451326723
0.0853711000000032,1.570095743,12.31813823,4.346436585
0.0859765999999808,2.774089879,-13.21323054,-3.180679086
0.0865819999999928,-3.435096076,0.033521501,0.64901289
0.0871874999999988,-6.67998498,2.04873622,2.372559311
0.0877929999999764,12.10946588,2.606418784,-4.559229722
0.0883985000000109,-5.761797738,1.325343586,4.907383021
0.0890038999999944,-0.16458545,-6.816174722,-3.181156589
0.0896094000000005,3.415086381,12.23736324,6.290350557
0.0902148999999781,-1.392840862,-5.476511655,-1.343367618
0.09082029999999,2.846987076,-7.162501835,-0.750667246
0.0914257999999961,-10.55782108,4.173962087,3.455296951
0.0920313000000021,7.716814582,-2.064894926,0.560794244
0.0926366999999857,2.405295819,5.05971361,-1.08432234
0.0932421999999917,-6.944251489,-6.137849681,5.714482159
0.0938476999999977,7.945596142,3.338709378,-6.167220462
0.0944530999999813,-4.239346019,8.038219223,14.53658547
0.0950585999999873,5.119951147,-11.60443306,-17.67479962
0.0956640999999933,-6.039101849,2.836263504,27.8294283
0.0962694999999769,-0.306411878,-0.999566381,-51.30699436
0.0968749999999829,9.02556301,1.976165841,-61.88523366
0.0974804999999889,-9.186945651,1.263057863,37.50148663
0.098085999999995,6.897032887,-5.075178969,-20.96348091
0.0986913999999785,-1.610398748,12.54613402,18.70673696
0.0992968999999845,0.733308482,-7.920215173,-10.44910761
0.0999023999999906,3.30046886,-3.660634363,6.771195895
0.1005078000000025,-10.8481628,2.708918667,-3.396749112
0.1011132999999802,10.11040481,-3.316849525,-4.355694146
0.1017187999999862,-1.42787233,5.970887878,-0.081566422
0.1023241999999982,-3.317304182,-8.005612483,1.906635937
0.1029297000000042,6.1274743,8.21467618,-0.674744298
0.1035351999999818,-3.780989306,3.179354995,5.567291915
0.1041405999999938,4.882099951,-12.18615167,-6.425430111
0.1047460999999998,-7.416666138,5.680606361,5.134435611
0.1053515999999774,0.074059338,-3.639025031,-4.337549039
0.1059569999999894,7.955005889,3.594785748,-4.221157727
0.1065624999999954,-8.583928249,-2.946833038,2.088445135
0.1071680000000014,3.263850206,0.411627044,-2.468483633
0.1077734999999791,3.31577387,12.52498692,4.317905792
0.108378899999991,-2.215343447,-11.50990667,-2.333589087
0.1089843999999971,1.14212231,0.37279958,-0.523972783
0.1095899000000031,-7.904612537,1.661501601,0.133429222
0.1101952999999866,3.659966544,-2.350207452,-8.094660587
0.1108007999999927,-0.817599219,5.461277413,3.16103584
0.1114062999999987,-4.312356586,-8.719413808,-1.789474626
0.1120117000000107,5.241484265,12.08702237,1.123650691
0.1126171999999883,-1.600308778,-2.911241196,0.893136205
0.1132226999999943,1.332471288,-8.299707411,-3.562442589
0.1138280999999779,-6.333184786,5.937838311,2.453257288
0.1144335999999839,-0.888682489,-4.102758999,-3.172203411
0.1150390999999899,5.622295593,5.140835276,-2.908621856
0.1156445000000019,-5.670988011,-7.139159133,0.134742355
0.1162499999999795,1.881524358,4.023621222,-1.663652634
0.1168554999999855,0.609848066,10.08463458,3.712551594
0.1174609999999916,3.554985511,-11.91632391,-4.881305373
0.1180664000000035,-5.126583129,2.861570691,1.5869478
0.1186718999999811,-4.326754633,1.0835964,-0.203568392
0.1192773999999872,9.126462707,1.875514885,-7.352979335
0.1198827999999991,-4.428561293,1.383006993,3.167124
0.1204882999999767,-0.366158103,-5.677698009,-3.8734163
0.1210937999999828,1.147564091,12.87177626,4.248429132
0.1216991999999947,1.017301449,-5.375167351,-0.674744298
0.1223047000000008,1.617938071,-7.784550165,-4.042213546
0.1229101999999784,-9.77885275,5.476299943,5.087401583
0.1235155999999904,6.830144324,-1.114199846,-5.424106701
0.1241210999999964,4.322956912,4.652140796,1.192769224
0.1247266000000024,-6.260400959,-8.561561678,-1.425975606
0.125331999999986,3.583328123,6.472640405,2.133688527
0.125937499999992,0.512122741,7.478918848,3.586371475
0.126542999999998,3.324163283,-13.93292532,-3.985629462
0.1271485000000041,-6.583733471,4.811264064,2.455047923
0.1277538999999876,-2.370320847,-1.607401086,1.178682891
0.1283593999999936,9.916541345,4.423798329,-0.398389542
0.1289648999999997,-7.684900613,-1.323937487,3.53730806
0.1295702999999832,2.371511426,-3.818948726,-2.61865827
0.1301757999999893,1.349136744,13.2358993,6.092545015
0.1307812999999953,1.135546824,-9.181761081,-1.641210001
0.1313866999999788,0.291730595,-3.444194363,-0.445184818
0.1319921999999849,-9.497353932,1.614007292,4.003589562
0.1325976999999909,9.402746484,-2.3888038,-4.333967768
0.1332031000000029,-3.13625158,5.04076211,5.334867419
0.1338085999999805,-2.880034372,-9.746492678,-1.279740368
0.1344140999999865,6.874358798,8.302500206,2.834782039
0.1350194999999985,-4.166222082,2.332084261,3.254148889
0.1356249999999761,5.633065785,-10.11373578,-3.389944696
0.1362305000000105,-9.183431168,3.634422118,6.446374603
0.1368359999999882,2.691216083,-2.478707869,-5.732931649
0.1374414000000001,5.149200722,4.568823529,2.154221148
0.1380468999999777,-8.728135457,-3.025874661,3.360035139
0.1386523999999838,8.159866285,-0.260111195,-2.850247136
0.1392577999999957,-4.092644662,11.0802817,7.244401188
0.1398633000000018,4.091794573,-9.724998904,-3.712617226
0.1404687999999794,-2.065581088,0.137754753,2.652853465
0.1410741999999913,-7.349550834,0.340905592,1.396782303
0.1416796999999974,11.70949495,1.004670334,-5.833804119
0.1422852000000034,-5.828799672,5.025392906,6.070579885
0.142890599999987,0.34909604,-7.23195215,-4.133416584
0.143496099999993,5.173688738,11.28505035,4.242460347
0.144101599999999,-3.763076776,-3.086311458,2.029115409
0.144707000000011,5.051475398,-8.887666152,-3.985510086
0.1453124999999886,-9.835651343,5.90328649,4.568952898
0.1459179999999946,4.646856276,-3.420620545,-6.422445718
0.1465235000000007,3.978650868,5.049775629,-1.65541571
0.1471288999999842,-9.620247496,-6.697381172,2.318720869
0.1477343999999902,8.797801784,5.357506393,-2.985977312
0.1483398999999963,-1.269040335,8.800785994,5.499844642
0.1489452999999798,-0.792544351,-13.09570813,-4.608412512
0.1495507999999858,-0.134088801,3.581958818,1.859243782
0.1501562999999919,-6.296792872,-0.461066433,-2.30016389
0.1507617000000038,9.48301276,1.260168915,-4.739248284
0.1513671999999815,-2.758727995,0.865538588,2.525360213
0.1519726999999875,-2.088595289,-5.547001991,-2.983470423
0.1525780999999995,4.114128551,13.8146134,2.734387072
0.1531835999999771,-0.617727123,-8.256604304,-1.405204233
0.1537890999999831,0.828766397,-4.438685897,-2.694342466
0.1543944999999951,-7.05886901,3.821857078,3.188969754
0.1550000000000011,3.888067881,-1.500972234,-4.826034422
0.1556054999999787,5.032315792,6.92424079,0.706910106
0.1562109999999847,-7.420407362,-8.134575131,-1.1793454
0.1568163999999967,3.517233153,7.7806406,0.766359207
0.1574219000000027,0.882503988,4.889612339,1.440712562
0.1580273999999804,3.065792037,-12.35290176,-4.590267405
0.1586327999999923,-6.63690421,6.083556859,1.61750798
0.1592382999999984,-2.296630057,-1.607516644,-1.09709554
0.1598438000000044,8.729439406,4.447603262,-6.469957248
0.1604491999999879,-6.396445494,-2.880040555,3.815692203
0.161054699999994,2.821025244,-1.470696056,-3.647318715
0.1616602,0.617557256,12.43958961,4.827759426
0.1622655999999835,1.130331783,-10.33063801,-4.028365964
0.1628710999999896,0.051385249,-2.65712931,0.383163196
0.1634765999999956,-9.118243161,2.796396019,0.529995312
0.1640819999999792,7.446539439,-1.757510835,-9.679014937
0.1646874999999852,-0.203244773,2.828174449,3.990219483
0.1652929999999912,-5.409329021,-7.896294682,-2.713323203
0.1658984999999972,4.891282958,12.0116786,4.264783603
0.1665038999999808,-0.806035434,1.425185637,1.274780333
0.1671093999999868,2.590769868,-10.35201622,-1.735278056
0.1677148999999929,-9.076409467,6.308663704,3.147785136
0.1683202999999764,2.493838137,-2.155492342,-0.224936643
0.1689258000000109,6.05106262,5.658188123,0.022409817
0.1695312999999885,-6.354385059,-4.091780995,2.957022761
0.1701367000000004,4.289739371,0.166413119,-2.855022165
0.170742199999978,-1.542829962,11.20323533,7.923052068
0.1713476999999841,4.164351658,-11.73801802,-4.603637484
0.171953099999996,-3.113010639,0.567861364,2.73832647
0.1725586000000021,-8.990701409,-0.994250716,0.507313928
0.1731640999999797,11.26746358,1.202158834,-3.756069982
0.1737694999999917,-5.980375958,2.85544612,4.919559343
0.1743749999999977,-0.430325776,-8.39850944,-3.169099643
0.1749805000000037,5.667530401,12.29179102,5.775125017
0.1755859999999813,-4.049677263,-1.632246041,0.231197924
0.1761913999999933,5.612885846,-8.430172313,-1.35805083
0.1767968999999993,-10.01489002,4.796703765,5.340836204
0.1774023999999769,7.38067121,-2.146478824,-8.235523918
0.1780077999999889,2.40813008,6.909680491,4.01003585
0.1786132999999949,-5.297659132,-5.789326968,0.38972886
0.179218800000001,7.566031889,3.402266239,0.002474074
0.1798241999999845,-5.561698901,7.95131966,6.097439419
0.1804296999999906,5.853231192,-12.08700297,-4.197401962
0.1810351999999966,-5.445040712,2.910913926,3.914415911
0.1816405999999801,-3.023447986,-1.651313099,-0.358398681
0.1822460999999862,12.07035308,3.895005247,-1.854653761
0.1828515999999922,-8.436093188,0.496908796,4.846740163
0.1834570000000042,1.985258316,-6.425357808,-3.79641897
0.1840624999999818,3.776397992,12.60425966,6.155097884
0.1846679999999878,-1.753018769,-7.108767398,-1.36055772
0.1852734999999938,1.981630462,-4.831582855,-1.401742338
0.1858788999999774,-8.995462968,4.421833844,3.34917195
0.1864843999999834,6.949410034,-2.647075771,-5.723142841
0.1870898999999894,-1.315748959,4.65918983,1.072319138
0.1876953000000014,-6.864438695,-7.117434243,0.671455522
0.188300799999979,8.810612645,9.08609852,-0.820382657
0.1889062999999851,-3.92950459,3.321491247,4.356106017
0.189511699999997,2.122549926,-11.9701739,-5.513399728
0.1901172000000031,-2.95825998,5.923971359,3.305241691
0.1907226999999807,-3.415142877,-3.115547614,-5.72123283
0.1913280999999926,9.959962226,3.959948803,-3.416684854
0.1919335999999987,-6.822605001,-2.912050101,1.565221422
0.1925390999999763,0.623112408,-3.098791714,-2.26960371
0.1931444999999882,2.901631631,13.20978321,3.049777683
0.1937499999999943,-1.43558152,-11.50459101,-2.264231803
0.1943555000000003,-0.131141169,0.064491026,-0.773229254
0.1949609999999779,-7.713129854,1.439052588,1.075184155
0.1955663999999899,6.049702174,-2.244240831,-8.467829039
0.1961718999999959,0.557357549,4.017612209,0.283245731
0.196777400000002,-5.925164551,-9.105146174,-1.205727431
0.1973827999999855,4.307538531,12.92296843,0.942796498
0.1979882999999915,-0.159030299,-1.747919527,0.887764299
0.1985937999999976,2.454271851,-9.202908182,-4.271295523
0.1991991999999811,-8.539033553,6.044267163,3.062312132
0.1998046999999871,2.208598095,-1.619419111,-2.355315466
0.2004101999999932,5.46130956,5.758376847,-2.174222522
0.2010155999999767,-5.321240185,-6.634748774,2.31645273
0.2016210999999828,2.349064077,3.267294578,-2.860274696
0.2022265999999888,-0.834037934,9.570632915,6.149606602
0.2028320000000008,4.142131051,-12.69807329,-6.520811298
0.2034374999999784,-5.16478897,0.282317722,2.493009397
0.2040429999999844,-4.682057611,3.363207659,-1.188059827
0.2046484999999904,11.35566579,1.960565521,-6.732225671
0.2052539000000024,-3.672267048,0.924704248,2.683174894
